J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC
-0.003467243,-0.002045009,0.011789637,-0.005114656,0.014145922,-8.41648e-05,0.00068385794,0.00058034324,0.00020767025,-0.0035508187,0.00037297272,0.0004911189,0.0013308608,0.00019558052,0.002857726,0.00095258374,2.5310388e-05
0.0043443767,0.004637795,-0.016498502,-0.002045634,-0.00758788,-0.0010693818,0.00026480723,0.0006986557,-0.0012710275,0.0013505227,0.00014476072,0.00041265722,0.00097524386,0.00015761146,0.0006533217,-0.00033468776,8.840201e-06
-0.0041036373,-0.0018344137,0.012437549,-0.000970235,0.0168145,-0.0011390861,0.0012023308,0.00052276533,0.0002504631,-0.0024182461,-0.0020478566,-0.0011636622,0.0010420876,0.00017087605,0.0028106687,0.0005327602,3.4801592e-06
-7.4300224e-05,0.00096945994,0.009766282,0.0044394974,0.016014015,-0.0027648935,-0.00085159764,0.00041624735,0.0003144356,0.0023289903,0.00028542703,-0.004330234,-0.005612072,0.00017443087,0.0017590555,-0.0006518336,-3.5046028e-06
-0.00020786363,0.00095577625,-0.008476215,-0.0027442244,-0.0054567503,0.00030944493,-0.0017831383,0.00058193336,-0.0006544329,0.0019221049,0.00020323222,-0.0003078164,-0.009279485,0.00015452375,-0.00028483692,-0.00038702387,-0.00027014175
0.006693233,0.007388849,0.009224857,0.0011033877,-0.01271109,0.0009948725,0.0003579284,0.00067095325,0.000466122,0.002255293,0.0002567,8.430943e-05,0.0011094358,0.00025460287,0.0038237933,-0.00033888765,-0.00068289076
0.005800306,0.005921373,-0.011397362,-0.0011783629,-0.008377436,0.00014942989,-0.0021580555,0.0007023884,-0.0011623208,0.0009641068,0.0001676766,-0.0001594633,0.0009930286,0.00020608986,0.0022313346,-0.00042655136,0.0002237727
0.007036245,0.006660446,0.010216134,0.0029414159,0.018544288,0.0014120385,0.00088015315,-0.0010597279,0.0004220661,-0.00082313793,0.00022839545,0.0009511122,-0.0006451877,0.00025521356,0.0033873941,0.00078003015,-3.5266644e-06
-0.0040086783,-0.0024196003,-0.009508992,-0.0015000817,-0.003213383,0.00051930244,0.00018532405,0.0008125295,-0.0010332867,0.0020088265,0.00029711032,0.0003934374,0.001143932,0.00015896372,0.00043280545,-0.00034252257,-7.959982e-06
0.0062403195,0.006077246,0.010517224,0.0035173579,0.01872564,-0.0013975075,0.00080797443,0.00049575645,0.00039904096,-0.0011702504,0.00026629842,-0.0009540842,0.0009525133,0.00025217203,0.00088594935,-0.00046080706,-0.0015613545
0.0006600217,0.0010375701,0.0152231455,0.0047065997,0.019763766,-0.0023663784,-0.0015274569,0.00026939012,0.00028730225,-0.0026130683,0.00037608464,0.00045847386,0.0011205355,0.00019294047,0.0014867306,-0.0007635654,-1.2559593e-05
-0.012638637,-0.021664983,-0.007923078,-0.0019161263,-0.006520449,0.00022671786,-0.00034769904,0.0006917982,-0.0018973986,0.0012357362,0.00017125673,0.00040543592,0.0007563367,0.000111127156,-0.008263236,0.0001037274,1.3099016e-05
0.0063381614,0.0066505717,-0.006381963,-0.0011341851,-0.007146747,-0.0007287768,0.00035716916,0.00076279504,0.000393896,-0.00051228376,-0.00029262475,-0.0004947142,0.00020224527,0.00022460979,-0.001666742,-0.000478533,0.00022047883
0.005303235,0.005189283,-0.010838652,-0.00090553606,-0.0077214087,0.00027429435,0.00014049045,0.0007474156,0.00033826346,-0.00054692884,0.00015140197,-0.0012677445,-0.0024772384,0.00021788207,0.0017257489,-0.00036941894,0.0004635983
0.0015049498,0.0015807641,0.018806078,0.0054648677,0.020701088,-0.00048558906,0.0010477717,0.00040203866,0.00038917817,0.006375957,-0.0005464601,3.1763047e-05,0.00036568037,0.00019162819,0.0024339028,-0.0004927283,0.00041848433
0.0073919,0.007657115,-0.005995886,-0.000611066,-0.0072295032,-0.0002764035,0.0002237455,0.00081046077,0.00045992763,0.00048007217,-0.00090020173,0.0010679137,0.001253696,0.00026199763,0.0037584668,-0.00017707387,-9.4669944e-05
0.0063198814,0.0057900758,-0.007834693,-0.0012136025,-0.008063159,-0.0005014827,-0.0009542933,-0.00017789831,-0.0038985123,0.0015829015,8.193346e-05,-0.0005778139,0.0007764436,3.522528e-05,0.00029274376,-0.0003888584,2.767749e-05
0.007281393,0.0076723685,0.019763445,0.0073757255,0.022172252,-0.0010297836,-0.00235421,-0.004409342,0.000453759,0.0059250863,0.00051382993,0.0013541459,0.00054944016,0.00025267387,0.003137852,0.00048353613,-0.000522849
0.0056628953,0.0057886317,-0.010567943,-0.00095024036,-0.007833954,0.0003781124,-0.0010229119,0.00074234273,0.00032950132,-0.002123878,0.00016697893,-0.0017340519,0.00093064184,0.00021903463,0.002278666,-0.00045427648,0.0003849609
-0.0046588457,-0.0007964501,-0.008151993,-0.0029174022,-0.006726307,-3.7836777e-05,0.00036929865,0.00076993654,0.00014968544,-0.0026347858,0.0002632135,0.0001932106,-0.00046804998,0.00016164979,-0.0002824238,-0.00071978057,-6.234592e-05
0.0064247893,0.0062494543,0.010415373,0.002465108,0.01876106,-0.0015101976,0.0007973097,0.0005526658,0.00040289873,-0.000823547,0.00017807563,-0.0001755725,0.0009946094,0.00025374218,0.00082785106,-0.0004546924,-0.0015991693
0.0055377027,0.005582751,-0.011988362,-0.00083520584,-0.007814478,0.0006771639,-0.0009824611,0.00074070087,0.00037677865,-0.0020755518,0.00019353375,0.0006756518,0.001123019,0.00022409011,0.0012542497,-0.00050666323,-4.1105286e-05
0.0007900053,0.0010584091,0.015299288,0.0032771013,0.019510303,-0.0024149285,-0.00094023225,0.00044459125,0.00029294597,-0.0025817172,0.00038428648,0.00047599646,0.00115934,0.00020047021,0.0016355251,-0.0007635654,-1.2559593e-05
0.0010906145,0.0010488416,0.015648179,0.002504709,0.019837882,-0.0011075354,-2.2019576e-06,0.00050839526,0.00030821117,-0.0028321731,0.0004444078,0.0004832985,8.543033e-05,0.00018596656,0.0019107726,0.00060879526,0.0002202777
-0.006851673,-0.00244051,0.011740928,-0.004464383,0.01455285,-1.6028105e-05,0.00067746476,0.00056828436,0.00025658944,-0.003571432,0.0003516644,0.00039221824,0.0010379385,0.00015774493,0.0019247343,0.000885529,2.1730915e-05
0.0062577464,0.0066279317,-0.006326329,-0.0029748243,-0.006565932,-0.00096135575,0.00025966688,0.0007707126,0.00037133353,-0.00058086636,0.00020805666,0.0006797884,0.0004839788,0.00023596223,-0.0017427697,-0.0006842023,-2.2526196e-05
0.0066240234,0.007128708,0.01867218,0.005215711,0.020657957,0.0014086142,7.0596245e-05,0.0003697678,0.0004939653,0.0060828086,0.00056604686,0.0008134193,0.00029269353,0.00026495554,0.0031924653,0.00089533895,0.00047327718
0.00017758955,0.0009094606,0.008690693,0.004677102,0.017661637,-0.0026699181,-0.00087198045,0.00041611143,0.00031194277,0.002100702,0.00028045356,-0.0007984088,-0.0056318655,0.00017424398,0.0017214171,-0.0006510524,-3.5046028e-06
-0.0074273655,-0.01712367,-0.007893402,-0.004969835,-0.007975314,-0.00048931566,-0.00050318585,-0.005784203,0.00016165529,-0.0020611915,0.00021622074,0.00035055395,0.00094202434,0.00011993417,-0.018412307,0.0003948077,-0.00038924278
0.0016230443,0.0020239952,0.018255211,0.0050116857,0.020351473,0.00094828714,0.00061187276,0.00042334702,-0.00094022026,0.0054341247,0.0004483937,0.00065742066,0.00022774043,0.00018786265,-0.00010914981,-0.0006653094,0.00040361154
-0.005331576,-0.003339389,0.013870541,0.0025889797,0.017300066,0.0013930385,0.0012826817,0.0005324112,0.00027750086,-0.0024736833,4.4715856e-05,0.00055018836,0.0013708137,0.00017471674,0.0029267296,0.0007918339,7.394872e-06
9.633227e-05,0.0011617661,-0.0070264963,-0.002497353,-0.0050128475,0.0002695917,0.000394994,0.00064252014,0.0002916183,-0.00061685254,0.00028905648,0.0002929163,0.0006823648,-3.3755015e-05,0.0022900226,-0.0007888562,0.00045113455
-0.0037761973,-0.0012372697,-0.007685768,-0.002142198,-0.0046136603,0.00018392366,-0.0017787426,0.00067544007,0.00028739296,0.0010764612,0.00020947859,0.00018731348,-0.01244899,0.00014106656,-0.0005160414,-0.00052381423,-0.00043135218
0.0056012925,0.006300398,-0.0066725863,-0.0012405006,-0.0068379734,-0.00062548154,0.00027183729,0.00043664005,0.00039830344,0.00028722206,-0.0018199224,-0.0012968081,0.00091673766,0.00020715073,0.0005746933,-0.00048507808,2.9955256e-05
0.0023477923,0.003671051,0.01889228,0.005031251,0.021083629,0.00093052164,0.00031250628,0.00041771203,0.0004242187,0.0062624007,0.0004976934,0.000540487,0.0003339888,0.00024217936,0.0027601914,-0.00063512876,-4.539713e-05
-0.0023030285,-0.0005508292,-0.008280944,-0.0024950148,-0.003697868,0.00033484463,0.00025780534,0.00080520124,0.0001520473,-0.0024255791,0.000319253,0.00034640354,0.0013349411,0.00017210077,-0.015062567,0.00063455437,0.0007625778
0.00455309,0.0049842014,-0.016910773,-0.0016119719,-0.007952837,-0.00090748357,0.00076852133,0.0007013759,0.0002587156,0.0012653198,0.0001513802,-0.00045814549,0.0009155539,0.00017048517,0.00045734667,-0.00033878448,1.0003773e-05
0.007769607,0.0076894034,-0.006899261,-0.0008804408,-0.0075047016,-0.00020566952,-0.0009542201,0.000791551,0.00051135465,0.0018287207,-0.0009492036,0.0011084463,0.0011862617,0.00025238312,0.0037752534,-0.0002038145,-2.2699078e-05
0.0077485666,0.007693935,-0.0068853046,-0.0008804408,-0.0075047016,-0.00020566952,-0.0008456909,0.000791551,0.0005134366,0.0018287207,-0.0009492036,0.0011084463,0.0012251848,0.00025238312,0.0037848963,-0.00020069192,-2.2699078e-05
-0.007992603,-0.017119884,-0.007103302,-0.001193104,-0.0038492198,0.00033724104,0.00042254315,0.00081490073,0.0002291508,-0.0012323229,0.0002512053,0.00031784017,2.3538547e-05,0.00013481374,0.0007355141,-0.00044988698,-3.3482178e-05
-0.0035399734,-0.0024061366,0.013989419,-0.0011039765,0.017579338,0.0014583515,0.0012609147,0.00053958705,0.00025906923,-0.002411295,6.1031114e-05,0.00028764436,0.00050205266,0.00019673795,0.0029018146,0.0009229416,2.3419927e-05
-0.004616512,-0.002809591,-0.008124915,-0.0017299537,-0.0067186323,0.00015338411,0.00044316074,0.0007691896,0.00017269564,-0.0025939913,0.00024222987,0.0002549274,-0.00052659103,0.00016526681,-0.00013785023,-0.00064383715,0.00021071281
0.00035061987,0.0005841486,0.0098823095,-0.0008050457,0.019049274,0.0013578014,0.00044206073,0.0005881562,0.00029551945,-0.0007060494,0.0003469691,-0.000600221,0.0012772968,0.0001905938,0.002510259,0.00085114763,1.017893e-05
0.006622471,0.0070742858,0.01868583,0.005538451,0.019953704,0.001564915,0.0009376127,0.00043983036,0.000389543,0.005665994,0.00059022324,0.0015144269,0.0014600898,0.00026618852,0.00351963,0.0007531109,0.0006048462
-0.004159819,-0.0020218692,0.009729557,-0.004626622,0.014480938,-0.0005811767,0.0013562014,0.0005637424,0.00025305653,-0.00077225076,-0.0020676488,-0.00014822165,0.0010372,0.00018088186,0.0019218994,0.00032093085,-3.1930576e-05
-0.0040086256,-0.0017129404,0.010010456,-0.005498937,0.014909511,-0.000731852,0.0011560157,0.0005604842,0.00015229313,-0.002963629,-0.0003206854,-0.0011815638,0.0009188716,0.00018367494,0.0017485152,0.00044548005,0.0004959977
0.0061620045,0.006636345,-0.006495309,-0.0011637348,-0.007091409,0.0002604298,0.00019624093,0.0007636263,0.00043847336,0.00023915156,-0.0005356785,-0.00045184398,0.0010120863,0.0002306664,0.00027398835,-0.00045549762,-7.569353e-05
-0.0064072465,-0.0019272701,0.009849966,-0.0048898673,0.013797532,-0.00045435462,0.0013865554,0.00015725088,0.00026536296,-0.0012069928,0.00026439075,0.00016399409,0.0012551228,0.00018043641,0.002745366,0.000560026,-8.8838203e-07
-0.003408059,-0.0019786046,0.009949308,-0.007192731,0.012900691,-0.00094694516,0.00066380826,0.0005836655,0.00024212181,-0.0006024251,0.000114085175,1.2303839e-05,-0.0027358665,0.00018955984,0.0027120132,0.0005489743,-4.497985e-05
-0.00028303915,0.00035492273,0.009476912,0.00040594154,-0.013387176,-0.00024096029,-0.001096136,0.00064478914,0.00027446396,-0.00085118285,0.00020016018,0.00018345707,-0.00013426194,0.00016270758,0.0023547264,-0.00058667216,-0.0003543037
0.00418695,0.004594205,-0.011670523,-0.002256327,-0.007280523,-0.0009627005,0.000195947,0.00074597454,-0.0017401199,0.0014440485,0.00014054518,0.00052707124,0.0009651694,5.5309993e-05,-0.0006317431,-0.00032977902,-1.0129569e-06
-0.008216645,-0.017427724,-0.0066580744,-0.0014821494,-0.007925066,-0.0012921115,-8.835678e-05,0.0007062119,0.00021593636,-0.0012292031,0.0002541936,0.0003707154,-4.9463226e-05,0.00013919575,-0.016728861,0.00063854095,9.897202e-05
0.005369521,0.0050763804,-0.012990715,-0.000779487,-0.0077054524,0.00037302243,-0.0008776341,0.0007343629,0.00035909095,-0.00077065657,0.00018560009,0.00048143984,-0.00039287438,0.0002085699,0.0007837092,-0.000507616,9.7434295e-06
0.0068009137,0.0074908542,-0.0061552157,-0.00071850454,-0.0075194864,-0.000616227,-0.0005292116,0.00079117686,0.0004362928,-0.0007571252,0.00021315437,-0.00045709257,0.0010662168,0.00024900094,0.0029347704,-0.00041714436,0.00028295
0.0019128148,0.0034265604,0.010840009,-0.0010556232,0.019122738,0.0009125817,0.00072051404,0.0005873392,0.00037355436,-0.00090453326,0.00045470858,0.0003505264,0.0015308915,0.00026273655,0.003251514,0.0009814635,7.804865e-07
-0.005624672,-0.0017200701,-0.00693347,-0.0010446804,-0.004223289,-0.0019720523,-0.0014713345,0.00072720664,0.00021991349,-0.0005893743,0.00017159697,0.000121798395,-0.0027642995,0.000154812,-0.00032651136,-0.000562162,0.00035712286
0.006888971,0.007310957,0.00913822,0.0011773596,-0.012732407,0.0009633771,0.00018344744,0.0003666393,2.851861e-05,0.002216571,0.00025198967,-0.00052458234,0.0010116791,0.00024968063,0.0037908384,-0.0003679906,-0.0006595537
0.0073001855,0.0076838476,-0.00615735,-0.0006672744,-0.007692305,-0.00029780623,0.00023988725,0.0008129784,0.0004585478,-0.0006980931,0.00023347638,0.0010247384,0.0012638473,0.0002711658,0.003413041,-0.00041797964,3.983606e-05
0.001517176,0.0020426158,0.018075874,0.0029958768,0.019820323,0.0011022697,-0.0025758324,0.0004645422,0.0003346359,0.0027871754,0.0005079239,0.0008239691,0.0013896708,0.00017376538,0.00024854144,0.00093460176,2.1449869e-06
0.006446495,0.0069854115,0.009151022,0.0011657242,-0.012737903,0.0007685462,0.00035084388,0.00067095325,2.9726363e-05,0.002245954,0.0002549669,-0.00039645075,0.0010259836,0.00024968063,0.003740391,-0.00042031813,-0.0003594212
-0.0046444763,-0.009876427,-0.01082912,-0.0027890257,-0.0073875533,-0.0003764843,5.248273e-05,-0.007278308,0.00015839904,0.00096904644,0.000250422,0.0003330075,-0.00034936809,0.00013641446,-0.017570492,0.00044777867,4.4362176e-05
-0.0042660823,-0.0019036594,0.011599812,-0.0055002575,0.014939552,-0.0015150759,9.454165e-05,0.0005367643,0.00024824598,-0.0038987033,0.00031084483,-0.0010176954,0.0009332763,0.00016169656,0.0023229003,0.00041752853,-1.1102391e-05
0.0011073526,0.0019285573,-0.0080134375,-0.0024837758,-0.0065948833,0.00034149975,0.0013659269,0.00060653745,0.00027582597,-0.0021029457,0.00025010132,0.00030676235,-1.9378871e-05,0.00018560255,0.0009847971,0.00073906017,0.00076029374
0.006835315,0.0066652247,0.010564315,0.005019167,0.018314661,-0.0015730979,0.0008390803,0.0004499413,0.00041155543,-0.00089036283,0.00031039992,0.00025616493,-0.0027575458,0.00025979488,0.0022719982,0.00020541064,-0.0014832288
-0.0046690567,-0.0005893324,-0.009544769,-0.0029992678,-0.0068440447,0.00014328973,7.2174436e-05,-0.007800817,-0.001454756,0.002396591,0.00023842501,0.00028849873,-0.0014191994,0.00014961473,0.0001731502,-0.00043078544,-0.0002019837
0.0049526943,0.0053661214,-0.011966418,-0.00080047233,-0.007734645,0.00028499478,0.00013866149,0.00074912043,0.00019046475,-0.00048340394,0.00017339474,0.00016887127,-0.0022226071,0.00018780594,0.00131851,-0.00047281352,-6.158886e-05
-1.39327985e-05,0.00076357473,-0.008059074,-0.0023851027,-0.008020023,0.00023610135,0.00014071977,0.0008118768,0.00035075258,0.0026011537,0.00020040612,0.00046729573,0.0011595739,3.2469165e-05,0.0029814097,-0.00076709565,-3.0557836e-05
0.0073330197,0.0076307594,-0.006214561,-0.0006130135,-0.0077121183,5.4187476e-05,-0.0005278666,0.0007625674,0.0004633274,-0.0006334553,0.00022535374,0.0009193557,0.0012517823,0.00025881332,0.0029812048,-0.00046808246,0.000475756
0.0071963146,0.0073188874,0.010030212,0.0011448486,-0.012481985,0.0010485309,0.00035949965,0.0006679555,0.00046992878,0.0019307014,0.0002648261,0.0010452624,0.001198847,-0.00014110564,0.0038228903,-0.00035282818,-0.0014410844
-0.0041073994,-0.002261882,-0.009671891,-0.0016099876,-0.0030945481,0.00087629224,0.0011366553,0.0008133127,0.00023038202,0.0017127809,8.625386e-06,0.00046756872,0.0014624709,0.00015432108,0.00026724525,-0.0003203099,-0.00033689794
0.0010309373,0.0015091934,-0.007807809,-0.0018413973,-0.008924203,-0.00029007747,0.0006931885,0.0008113614,0.00029274437,-0.0011573888,0.00020672513,0.000102475904,0.00011379365,0.00019095429,0.0025733195,0.00075494504,1.3804203e-05
-0.0034191422,-0.0020008322,0.009717238,-0.0072287754,0.012956086,-0.00081720087,0.00038075884,0.00058371306,0.000247868,-0.00083399296,0.00026309027,0.00032069703,-0.0027573656,0.00018038035,0.002451323,0.0006897698,-3.5984052e-05
0.00068832876,0.000910966,0.016750898,0.004755309,0.019777616,-0.00256274,-1.9258056e-05,-0.00090310373,0.00029780206,0.004022858,0.0003956651,-0.0018326734,0.00038851643,0.00012869196,-0.0005061182,-0.00082317105,-1.5549388e-06
-0.0054035513,-0.00987102,-0.00787668,-0.0014243472,-0.0038756144,0.00012476854,0.00022262576,0.00070664845,0.00021711327,-0.00042956596,0.00023138357,-0.00071839534,0.00017323426,0.00014390636,0.0008592222,-0.00031902315,-5.279713e-06
-0.00039124818,-0.0010657619,-0.008061311,-0.0022363693,-0.010634261,-0.00012402062,-0.0043640905,-0.009998303,-0.011888748,-0.0045820163,0.00017365266,0.00030956665,-1.5517212e-06,0.00017126059,0.0007497037,0.00060371286,-0.0030506104
0.005851854,0.0058634216,0.010356666,0.005275408,0.019118981,-0.000981421,0.00035047586,0.00044323545,0.00038918576,-0.00089040207,0.0003441319,-0.0014867521,0.000964766,0.0002452592,0.0006499878,-0.00050441065,-0.00066876656
0.000629269,0.00085428933,0.0149507215,0.0047198483,0.019263135,-0.0025607408,-0.0009155963,-0.0007896609,0.00027627833,-0.0025943434,0.00035025852,0.00040720613,0.00034727363,0.00019113228,-0.00023166326,-0.0007635654,-1.4746548e-05
0.006458745,0.0062907776,0.010467911,0.005230108,0.01910768,-0.0018235572,0.00034510688,0.00046890826,0.00041571195,-0.00097383413,0.0003946048,0.0008126095,0.0010706598,0.0002663829,0.00063010765,0.00040735607,-0.0004526482
0.00627499,0.0066103307,-0.006305344,-0.0011767054,-0.00651541,-0.0006975088,0.00027578895,0.0007707126,0.00039407532,-0.0004736387,0.00021485543,0.0008205024,0.0002689613,0.00023773247,-0.0016705168,-0.0005458903,1.1098722e-05
0.0040790117,0.0044373786,-0.0086724,-0.0019204529,-0.0066771857,0.00063843146,0.00029181514,0.0007355047,0.00032346873,-0.0006493058,0.00018689006,-0.00054938457,-0.0038641067,0.00020508419,0.00034069145,-0.00049413583,-3.3049441e-06
-0.0005168688,0.00018763395,-0.0076998402,-0.0013225477,-0.007336262,0.00024091893,0.00013770492,0.00080658094,0.00028172496,0.00090234115,0.000203559,0.00011713925,0.0011000587,0.00018630267,-0.00071239704,-0.0006592944,-3.008355e-05
0.0015253706,0.0024355713,0.018663216,0.0054025436,0.020463036,0.0016560757,0.0013750107,0.00044243343,0.00043584895,0.006013282,0.00055717345,0.00094910787,0.001451761,-0.00043630635,0.0034374683,0.0009216397,0.00064785616
0.0070056133,0.0072174403,-0.006246068,-0.0009438987,-0.006429266,-0.00045978755,-0.0008318579,0.00076210714,0.00043254244,-0.0006433337,-0.00022976586,0.000881547,7.516247e-05,0.00023343261,0.0016548638,-0.00048906944,1.1659233e-05
0.0062690973,0.00629639,-0.0073167146,-0.0013254567,-0.007863023,0.00046901603,0.0009180692,0.00076799624,0.00044814465,0.0014744272,-0.0020836135,0.0006910051,0.00014344248,0.00022663205,-0.0016878283,-0.00051236694,0.0005560824
0.0068675284,0.007645387,-0.0062883454,-0.00074089627,-0.0075528384,-0.0005441245,-0.00067171216,0.00079832616,0.00045484962,-0.000842984,0.00021243737,-1.1799452e-05,0.001148545,0.00027138487,0.0033912014,-0.0004171673,0.00022789865
0.0063381614,0.0066505717,-0.006385883,-0.001214987,-0.007214633,-0.0007169807,0.0003645134,0.000764101,0.00039010282,-0.00049254415,-0.00037929142,-0.00064495136,0.00038991056,0.00022687575,-0.0016637787,-0.0004798663,0.00024099779
-0.02115913,-0.021559708,-0.009005709,-0.0015109945,-0.008013239,0.000229565,-0.0014480406,0.0005787392,-0.0011988184,0.0012472119,-0.002044702,0.00033012612,0.0007242959,0.00010792053,-0.013351052,0.0002821117,-9.570842e-07
-0.004752736,-0.0028490692,-0.008026382,-0.001401525,-0.0068368767,0.00021714682,0.00039937647,0.0007691896,0.0001700736,-0.002572426,0.00022313531,0.0002488341,-0.0022433687,0.00015682101,-0.00012618733,-0.00056528125,-4.188318e-05
-0.00039116954,0.00039966742,-0.009624005,-0.0030673032,-0.011764988,-0.00023758551,-0.0065335166,0.0006253717,0.00028480354,-0.0007571208,0.00018074513,5.183589e-05,0.0010340088,0.00019129181,0.0025066624,-0.00075395,-7.999477e-05
0.0064873146,0.0063819247,-0.0075264373,-0.0016137925,-0.007933285,-0.00018003017,0.00026768364,0.0007771959,-0.0020040125,0.0016671026,0.00018118364,0.00057411916,0.00012307723,0.00022698214,0.0009725763,-0.00044399875,0.00026934012
-0.0015871185,-0.0013933204,0.01488478,-0.0015619302,0.017851392,0.0007345772,0.0006568395,0.0005400878,0.00028864975,-0.00027692187,0.00036515426,0.0005503318,-3.2003052e-05,5.2103467e-05,0.0019939917,-0.0007850995,0.00038037478
0.00030665495,0.0007947208,-0.0069784457,-0.0018849921,-0.007649994,0.0011291173,0.0004333877,0.00081441714,0.0003094207,-0.0005405217,0.00025067962,0.00033182284,-5.7421454e-05,0.000182008,0.002215003,0.0009038829,3.1191204e-05
-0.0077024284,-0.017159846,-0.007935165,-0.0049608103,-0.007972112,-0.00039519218,-0.00025070398,-0.0042335237,0.000116991614,-0.0019563874,0.00022541346,0.00035016198,0.0009290409,0.00013759002,-0.018311543,0.00045912855,-0.00022173619
-0.0044067204,-0.0020952842,0.011553582,-0.0055515585,0.01390357,-0.0015647386,0.0004884473,0.0005517318,0.00025266473,-0.0026186206,-0.0014060078,-0.0014481795,0.00092787656,0.00018324566,0.0027596934,0.00046867775,0.00018519822
0.006391031,0.006188858,0.010458879,0.0052238572,0.018997349,-0.0014829551,0.0008198946,0.0004445354,0.00021508744,-0.0010196652,0.00039596017,0.0007279034,-0.00030844385,0.00025411884,0.00084504473,0.00048574686,-0.00020862224
0.0062716627,0.006322046,-0.004334381,-0.001724652,-0.007724241,-0.00089801487,0.0009853537,0.00078952656,0.0004139182,-0.00072606216,0.0001860735,-0.0019206188,0.00088041596,0.00020101792,0.0031195425,-9.336932e-05,-0.0012603677
-0.0044695837,-0.0026405777,-0.007575284,-0.0013264307,-0.0036673257,0.00049130374,0.0013227662,0.00082074845,0.00023795571,-0.00080822845,0.00017748412,0.00018916256,0.0014297517,0.0001656619,0.0008550624,-0.00044645285,2.1631615e-05
-0.004285627,-0.0025685644,-0.008180198,-0.0010692577,-0.0033044068,0.00058814883,0.0013231629,0.00081369,0.00023580316,-0.00024151569,0.0002750294,-0.00020295766,0.001486697,0.00016582197,0.00063626445,-0.00045006003,2.1004937e-05
0.0011596938,0.0017872568,-0.008261299,-0.001334596,-0.008055572,0.00027916342,-0.00079849083,-0.0006566643,0.00028432455,-0.000517939,0.0001747648,-0.0008343146,0.0009797042,0.00018194014,0.0018217631,-0.00049313536,-3.5334688e-05
0.001211651,0.002142497,0.01688452,0.0054167192,0.020205788,0.0010677996,0.0013867505,0.00047862303,0.0004022958,0.005825691,0.0005492153,0.00094410364,0.001107864,-0.008608121,0.003414974,0.0008821496,0.0006831013
0.007200885,0.0067826016,0.010175604,0.0052203517,0.018957058,-0.0015453666,0.00011796929,0.00047387235,0.0005005741,0.0024572096,0.00038509065,0.0010123189,0.0011891087,0.00025642785,0.0024358344,0.00039862472,-0.001965844
-0.001659067,-0.00069874775,-0.008161046,-0.0024997825,-0.004244959,0.0002296574,0.0005295871,0.00067830546,0.00020173704,-0.0023515427,-0.0008202666,0.000311908,0.0006202311,0.00018598049,0.0010344146,0.0007410385,0.00076029374
-0.02127037,-0.021723917,-0.007879873,-0.0012845976,-0.008244256,0.0004863844,-0.00064845075,0.0006140334,0.0001973522,-0.00046228318,-0.0016803481,0.00036557132,0.0008750547,0.000120313955,-0.013069764,0.00031910883,2.1203385e-05
-0.0028134785,-0.0010462296,-0.008434457,-0.0029940323,-0.0068499288,-0.00031426383,0.00038253205,0.0007508989,0.00019704545,-0.0027252177,-0.0015386668,0.00019739979,-0.00018831703,0.00015480262,-0.00028920185,-0.000717666,-6.11245e-05
-0.020968178,-0.021525528,-0.008840413,-0.0014640626,-0.008040914,0.0003019628,-0.001449592,0.0006017987,-0.00035068742,0.0010508692,-0.0020931829,0.00036545322,0.00078701717,0.00010815069,-0.013324424,0.0003002126,3.034947e-05
-0.004124841,-0.002212255,-0.009906088,-0.0015092035,-0.0030801124,0.0006702491,0.0012111502,0.0008133127,0.00019707021,0.002247559,0.0003095451,0.00048317068,0.0014732354,0.00015825889,0.00023625982,-0.00038305594,-0.00022261623
0.006846347,0.00758026,-0.006186751,-0.00078202324,-0.007675807,-0.0004854122,-0.0005403924,0.0007996323,0.00044425897,-0.0006804121,9.8291704e-05,-0.00064848724,0.0010757562,0.0002672389,0.0033650324,-0.00042532876,0.00020056721
-0.00042941168,-0.0005021506,-0.009518269,-0.0030342296,-0.01189958,-0.00012378133,-0.0038535546,0.00065401243,0.0002836166,-0.00063847203,0.00016118727,3.568899e-05,0.000980281,0.00018249649,0.0006054213,-0.00076378556,-6.2954205e-05
-0.004578369,-0.0019123738,0.011672601,-0.006829733,0.013647864,-0.0005623362,0.0004020584,0.00052555813,0.00013508435,-0.005313394,0.00032740482,0.00010369852,0.0010146849,6.0805854e-05,0.00032269344,0.00077752135,-8.249296e-06
-0.004230459,-0.0018005328,0.011642662,-0.005565045,0.013931919,-0.0012608791,0.0007100437,0.00057235966,0.0002501407,-0.003248775,0.0002935737,-0.0009663237,0.0010830864,0.00017997265,0.0027686702,0.0004676501,-1.0497058e-05
-0.004649271,-0.0027832796,-0.008022115,-0.0027921114,-0.0035724046,-0.00018960674,0.0005891476,0.0008049289,0.00017721161,-0.0027415669,0.00024407197,0.00023010728,-0.00014119415,0.00015486804,0.00038722856,-0.0006431074,-6.234592e-05
-0.0042405063,-0.0019499767,0.009851189,-0.005475205,0.013564438,-0.0011642588,0.0012777533,0.00058074575,0.00025231254,-0.0008721903,-0.00013340698,0.00014813291,-0.0018709614,0.00017576922,0.0027241295,0.0006341798,-1.196242e-05
