J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC,Utot
0.70070535,70.07053,24.973358,38.17435,43.159573,51.347828,53.72695,55.3977,1301.0365,1268.238,1299.4376,1286.6028,4.796018,2.1083033,23.037956,21.289602,1.9771857,52.33531,3.2404473
0.70069987,70.069984,25.00201,38.236557,43.17792,51.3489,53.719143,55.398746,1301.0039,1268.1873,1299.2114,1286.4669,4.795093,2.107289,23.03783,21.285955,1.9756826,52.33761,3.2403963
0.7007024,70.070244,25.01779,38.300682,43.188858,51.3455,53.722767,55.409924,1300.938,1268.1678,1299.199,1286.4994,4.794036,2.1042573,23.03823,21.288195,1.9748768,52.34636,3.2393243
0.7007405,70.07405,25.004185,38.305702,43.19233,51.335064,53.72283,55.420776,1301.0138,1268.289,1298.5598,1285.7908,4.794173,2.1023602,23.037941,21.289717,1.9757493,52.31388,3.2380435
0.7007609,70.07609,24.990974,38.308857,43.19042,51.32702,53.71257,55.417606,1300.8682,1268.1187,1298.4926,1285.5726,4.7925067,2.1043682,23.037645,21.29092,1.9752301,52.327774,3.2365913
0.70076555,70.07655,24.98586,38.341904,43.21694,51.335022,53.710358,55.415775,1300.6024,1267.8113,1298.5497,1285.6683,4.7926884,2.102234,23.036877,21.288645,1.9750683,52.344376,3.235043
0.7007837,70.07838,24.984207,38.343567,43.224552,51.33693,53.706543,55.411297,1300.6554,1267.9475,1298.621,1285.8325,4.793368,2.1049693,23.036451,21.292027,1.9750366,52.35635,3.2329144
0.70080006,70.08001,24.987066,38.3793,43.232662,51.337257,53.70011,55.411854,1300.5342,1268.0206,1298.8522,1286.0193,4.7953563,2.108711,23.031614,21.297487,1.9745237,52.36291,3.2302294
0.70082414,70.08241,24.986498,38.396072,43.24437,51.34932,53.70614,55.41877,1300.6747,1268.2751,1299.5077,1286.6211,4.79585,2.1143386,23.033379,21.304855,1.9762003,52.329174,3.2276163
0.70083827,70.083824,24.986557,38.429195,43.24589,51.350773,53.70165,55.413998,1300.4564,1268.252,1299.9055,1287.0663,4.796401,2.1165416,23.03471,21.307888,1.9771327,52.34137,3.2251449
0.7008409,70.08409,24.985516,38.453476,43.251293,51.348484,53.69164,55.401165,1300.5841,1268.544,1299.7618,1286.9252,4.7965965,2.1184785,23.037737,21.310345,1.9777437,52.38184,3.2227018
0.70083094,70.08309,24.981352,38.475918,43.248062,51.348965,53.679714,55.39521,1300.6173,1268.5997,1299.531,1286.6927,4.7967777,2.1231186,23.039215,21.308414,1.9778836,52.41309,3.221595
0.70081985,70.081985,24.976894,38.49821,43.247906,51.34204,53.680347,55.39409,1300.8353,1268.7223,1300.036,1287.1693,4.7968893,2.118403,23.040483,21.311123,1.9785587,52.411304,3.2208633
0.700803,70.0803,24.98688,38.512142,43.24781,51.34613,53.68121,55.393894,1301.1241,1268.9038,1299.4855,1286.5736,4.7969685,2.1193926,23.041542,21.312977,1.977339,52.429543,3.2203047
0.7007921,70.07921,24.984455,38.48728,43.23536,51.342716,53.689903,55.39392,1301.35,1268.9752,1299.6603,1286.7218,4.796854,2.114226,23.042212,21.322514,1.9771467,52.40425,3.220608
0.70077723,70.07772,24.978107,38.459686,43.20902,51.34066,53.69049,55.395443,1301.4104,1268.9473,1299.3207,1286.359,4.796748,2.1070213,23.042778,21.331089,1.977606,52.37185,3.22054
0.70076305,70.0763,24.969748,38.417313,43.197594,51.339172,53.690655,55.397526,1301.3689,1268.8485,1298.8727,1285.9872,4.7964735,2.10434,23.043127,21.340504,1.9763377,52.34078,3.2215774
0.70074123,70.07412,24.980991,38.387676,43.20098,51.34401,53.697704,55.40185,1301.0201,1268.4458,1299.2728,1286.2552,4.794856,2.1093102,23.043081,21.330141,1.9749317,52.34759,3.2224383
0.7007104,70.07104,24.987146,38.32585,43.200962,51.35402,53.714527,55.4157,1301.0302,1268.4182,1299.7563,1286.6956,4.7951856,2.1079602,23.043104,21.329174,1.9744387,52.325207,3.2238111
0.7007091,70.07091,24.99175,38.307384,43.20222,51.35905,53.73162,55.425014,1301.2925,1268.5211,1300.2509,1287.228,4.795203,2.109799,23.042688,21.330446,1.9756751,52.309006,3.2254593
0.7006947,70.069466,25.006786,38.27369,43.20418,51.366653,53.745472,55.427788,1301.0769,1268.3163,1300.4509,1287.4653,4.795164,2.110861,23.04223,21.333206,1.9748908,52.291855,3.2264187
0.7006868,70.06868,25.032072,38.35406,43.21677,51.388016,53.74462,55.441315,1300.9457,1268.2223,1300.9373,1287.9922,4.7950335,2.107047,23.041662,21.326452,1.9730912,52.280235,3.227409
0.7006999,70.06999,25.049658,38.342155,43.20491,51.399746,53.76401,55.458527,1300.9923,1268.285,1300.8602,1287.9117,4.794738,2.101096,23.04099,21.321432,1.9736639,52.237167,3.228132
0.7007119,70.07119,25.047018,38.288754,43.208405,51.39144,53.76661,55.46433,1301.184,1268.4911,1300.4125,1287.3412,4.794689,2.1025918,23.039463,21.315725,1.9749006,52.206047,3.228825
0.7007004,70.07004,25.062483,38.278053,43.210167,51.383945,53.764458,55.45459,1300.7074,1267.9237,1300.644,1287.5985,4.79452,2.1063082,23.037943,21.305792,1.9756522,52.242546,3.2295585
0.7006938,70.06938,25.088747,38.298676,43.223286,51.394596,53.773167,55.45835,1300.5122,1267.8124,1300.4296,1287.5708,4.7959366,2.1084352,23.036026,21.300842,1.9770173,52.234364,3.2300255
0.7007209,70.07209,25.11724,38.284576,43.223106,51.386593,53.76949,55.455765,1300.3287,1267.8397,1300.6028,1287.8337,4.7959757,2.1128762,23.034,21.301212,1.9778434,52.243904,3.2298028
0.70075023,70.07502,25.114094,38.252144,43.233536,51.368263,53.767265,55.45739,1300.3259,1267.9475,1300.5995,1287.9086,4.795923,2.117082,23.03175,21.296263,1.9804783,52.238323,3.229452
0.7007859,70.07858,25.104439,38.233025,43.233437,51.363537,53.773834,55.464016,1300.2164,1267.9365,1301.0957,1288.5447,4.7955775,2.1105995,23.03636,21.2959,1.9824466,52.226093,3.229381
0.70081955,70.081955,25.097857,38.255524,43.233402,51.354237,53.76462,55.45738,1300.2477,1267.986,1300.4761,1288.0369,4.7930875,2.1113079,23.03615,21.291513,1.9842017,52.24372,3.229321
0.7008256,70.08256,25.09179,38.256832,43.240875,51.349274,53.75964,55.45465,1300.6467,1268.2202,1300.2046,1287.8694,4.7942166,2.1086543,23.035723,21.29141,1.9856355,52.265293,3.2291627
0.70084,70.084,25.07987,38.21465,43.246082,51.3371,53.763103,55.455673,1300.2949,1267.7709,1299.8958,1287.5309,4.795086,2.1043305,23.03561,21.292562,1.9884099,52.262707,3.2292578
0.7008483,70.08483,25.066044,38.20051,43.253456,51.333168,53.765545,55.455112,1300.338,1267.7798,1300.0226,1287.6924,4.7957263,2.0955222,23.035515,21.295004,1.9885643,52.25886,3.228762
0.7008579,70.085785,25.054457,38.16873,43.239353,51.338852,53.763542,55.45471,1300.4415,1267.8678,1299.5801,1287.2474,4.796242,2.0959032,23.035439,21.296333,1.9890513,52.24708,3.2283304
0.7008632,70.08631,25.043436,38.150463,43.22959,51.346428,53.7649,55.456787,1300.5629,1268.0095,1300.0444,1287.733,4.795926,2.0884213,23.035383,21.302526,1.9893354,52.21848,3.2281222
0.7008623,70.08623,25.033453,38.140186,43.223026,51.355495,53.757763,55.461807,1300.6992,1268.1147,1299.4944,1287.1523,4.7954082,2.0869837,23.03546,21.28968,1.9893677,52.196766,3.227902
0.70084786,70.084785,25.024544,38.132545,43.236874,51.361725,53.754486,55.461285,1300.7004,1268.1138,1299.502,1287.1473,4.796209,2.0893946,23.035269,21.297245,1.9886191,52.20902,3.2275698
0.7008396,70.08396,25.021635,38.118168,43.23862,51.374027,53.751892,55.461082,1300.7308,1268.1687,1299.7915,1287.3623,4.7968082,2.0873618,23.03539,21.303743,1.9867343,52.228493,3.2273333
0.7008332,70.08331,25.006163,38.123398,43.227013,51.38582,53.751003,55.460674,1301.0211,1268.4617,1300.5233,1288.0603,4.798707,2.0821595,23.035358,21.31187,1.9866852,52.20193,3.2271993
0.700825,70.0825,25.00185,38.16606,43.22385,51.398956,53.75725,55.46186,1301.233,1268.6193,1300.9388,1288.5243,4.799725,2.084983,23.03524,21.318775,1.9875897,52.173267,3.2273645
0.7008105,70.08105,25.009497,38.183254,43.214584,51.413387,53.75154,55.456577,1301.1589,1268.7003,1300.8936,1288.4594,4.8007836,2.0860953,23.03539,21.326637,1.9857584,52.16392,3.226615
0.70079964,70.07996,25.020369,38.18448,43.222843,51.421135,53.742252,55.451042,1301.4968,1269.0308,1301.0864,1288.6229,4.8010845,2.0863917,23.03563,21.320845,1.9843223,52.17438,3.2264493
0.7007825,70.07825,25.031227,38.192326,43.20702,51.413616,53.73594,55.44618,1301.6418,1269.1624,1300.9784,1288.4703,4.8015995,2.0928686,23.035707,21.320925,1.9829186,52.167767,3.2266192
0.7007747,70.07747,25.04156,38.19294,43.213177,51.406075,53.728806,55.439045,1301.8804,1269.403,1300.5315,1288.0432,4.8019156,2.0996227,23.035954,21.315453,1.9823387,52.19093,3.226488
0.7007632,70.076324,25.057476,38.225468,43.208076,51.410564,53.73178,55.43924,1301.4585,1268.976,1300.916,1288.4315,4.8011155,2.1047351,23.035969,21.312586,1.982286,52.18225,3.2268264
0.7007588,70.07588,25.088884,38.261745,43.202785,51.417366,53.732574,55.43467,1301.2415,1268.8627,1300.9629,1288.4912,4.8005223,2.1067996,23.036005,21.311491,1.9813178,52.184864,3.2268298
0.70076853,70.07685,25.09125,38.24044,43.196346,51.40617,53.73692,55.437004,1300.9779,1268.6842,1301.6061,1289.2205,4.7984242,2.1045518,23.036173,21.311989,1.9819957,52.16613,3.2266872
0.7007681,70.076805,25.05757,38.213158,43.190277,51.393505,53.7317,55.43124,1300.9445,1268.5697,1301.71,1289.3726,4.7978964,2.105895,23.036186,21.307302,1.9839594,52.17521,3.2269242
0.7007737,70.07737,25.046423,38.231495,43.18436,51.393135,53.73361,55.431698,1300.9518,1268.5504,1302.0609,1289.6461,4.796953,2.1048036,23.036224,21.31046,1.984427,52.17838,3.227153
0.7007705,70.07705,25.04681,38.25341,43.184845,51.39944,53.73122,55.42457,1300.8275,1268.279,1301.5671,1289.1002,4.7957196,2.1064577,23.035929,21.305819,1.9850653,52.20051,3.2273302
0.7007558,70.07557,25.045975,38.22703,43.191475,51.40758,53.739754,55.42901,1300.6091,1267.9182,1302.3206,1289.7698,4.7979107,2.1062217,23.03569,21.305887,1.9862252,52.22053,3.2275217
0.700752,70.0752,25.05374,38.25075,43.199287,51.41162,53.74432,55.42479,1300.0493,1267.4719,1301.9988,1289.3341,4.797324,2.1007693,23.03575,21.306814,1.9878477,52.240833,3.2267878
0.70073545,70.07355,25.07641,38.278107,43.19637,51.41787,53.74767,55.419327,1300.2367,1267.6199,1302.4304,1289.7739,4.7969356,2.0930858,23.03571,21.303043,1.9879915,52.269913,3.2262974
0.70073646,70.07365,25.078978,38.30356,43.198475,51.42598,53.741604,55.42058,1300.076,1267.556,1301.9576,1289.155,4.7963095,2.088254,23.035685,21.304577,1.9878182,52.286236,3.2255855
0.7007307,70.07307,25.07927,38.35279,43.203064,51.439907,53.74285,55.42585,1300.073,1267.6387,1302.1466,1289.3846,4.79539,2.0826557,23.035671,21.30406,1.9883841,52.28948,3.2248516
0.7007234,70.07234,25.078081,38.38692,43.212635,51.44606,53.74363,55.42972,1299.9414,1267.457,1301.1697,1288.4915,4.79626,2.084207,23.035671,21.294672,1.9880402,52.313923,3.224444
0.70070773,70.07078,25.07341,38.414078,43.209435,51.443512,53.730927,55.41915,1299.805,1267.2728,1300.7378,1288.0854,4.796773,2.08506,23.035614,21.306488,1.9878843,52.337143,3.2245958
0.7007028,70.07028,25.070557,38.429005,43.20293,51.448406,53.726635,55.421925,1299.6127,1267.0446,1300.7554,1288.1522,4.796217,2.082612,23.035685,21.301613,1.9865996,52.311184,3.224283
0.70069975,70.06998,25.073328,38.45077,43.207214,51.44675,53.733944,55.43766,1299.6415,1267.1414,1301.0029,1288.4232,4.795655,2.0817032,23.03548,21.301146,1.9878205,52.26841,3.2237515
0.70068544,70.06854,25.078356,38.470737,43.209053,51.441776,53.731163,55.43425,1299.7004,1267.1742,1300.8684,1288.4641,4.7956276,2.0771513,23.035402,21.30044,1.9865185,52.26673,3.2235355
0.7006895,70.06895,25.077717,38.468822,43.21232,51.438515,53.716106,55.42108,1300.002,1267.564,1300.2944,1287.9397,4.795299,2.0751595,23.035406,21.28938,1.9840343,52.29523,3.2233734
0.7006951,70.06951,25.077908,38.47111,43.213974,51.42567,53.705853,55.409775,1299.8867,1267.4708,1300.4596,1288.1313,4.7923903,2.0711398,23.035671,21.281073,1.9837189,52.31952,3.2230494
0.70069814,70.06982,25.077065,38.49857,43.214306,51.429127,53.69964,55.40412,1299.9622,1267.5433,1299.6771,1287.3975,4.792712,2.0764556,23.035677,21.276098,1.9820049,52.331512,3.222442
0.70069766,70.06977,25.07869,38.508602,43.206627,51.43368,53.702053,55.406555,1299.934,1267.486,1299.6847,1287.411,4.793311,2.0737894,23.03585,21.27811,1.9819412,52.301666,3.222254
0.700689,70.0689,25.087864,38.5152,43.20407,51.440163,53.702328,55.408337,1299.6509,1267.2777,1300.1283,1287.778,4.79423,2.0749626,23.03596,21.274813,1.9807734,52.280136,3.2225666
0.7006945,70.06945,25.09211,38.472183,43.19496,51.43049,53.693768,55.39746,1299.448,1267.1515,1299.6555,1287.2229,4.795065,2.0786145,23.036108,21.273693,1.9800938,52.279797,3.222212
0.70070124,70.07013,25.07169,38.43082,43.200794,51.42409,53.690918,55.396713,1299.4595,1267.0858,1300.2698,1287.761,4.794918,2.0840619,23.036255,21.278776,1.980968,52.27484,3.222174
0.7007093,70.07093,25.054688,38.443798,43.197598,51.427948,53.69477,55.400433,1299.6556,1267.2997,1300.0093,1287.4392,4.797736,2.0873113,23.036104,21.27999,1.9810187,52.252243,3.2221134
0.7007196,70.07196,25.052414,38.461433,43.199684,51.428513,53.694584,55.395172,1299.8092,1267.4906,1300.0372,1287.3771,4.798986,2.0870497,23.03623,21.28741,1.9806005,52.27724,3.2228477
0.70072234,70.072235,25.051641,38.445187,43.20623,51.433254,53.691837,55.383694,1299.8296,1267.5167,1299.9878,1287.22,4.799925,2.091801,23.036339,21.291342,1.982725,52.315567,3.223016
0.70072913,70.072914,25.049492,38.44942,43.19,51.443066,53.69643,55.38608,1299.7437,1267.556,1299.7782,1286.8942,4.800835,2.0899832,23.036432,21.298428,1.9834697,52.297104,3.222265
0.7007254,70.07254,25.054089,38.47727,43.19998,51.451824,53.69194,55.3765,1299.4136,1267.4441,1299.2935,1286.3634,4.800341,2.0883515,23.03651,21.306377,1.9846287,52.31813,3.221337
0.7007325,70.07325,25.05293,38.445343,43.19351,51.4477,53.69863,55.37854,1299.6049,1267.6378,1299.1425,1286.1349,4.8005958,2.0921233,23.036459,21.309097,1.9853338,52.317326,3.221294
0.700746,70.0746,25.031792,38.443108,43.20466,51.448597,53.69241,55.381798,1299.3308,1267.4885,1298.9393,1285.8679,4.8021536,2.094454,23.036453,21.306837,1.9848156,52.326168,3.2207186
0.7007442,70.074425,25.021038,38.452614,43.20906,51.460884,53.71027,55.39903,1299.4601,1267.5247,1299.292,1286.2162,4.80327,2.104152,23.036598,21.305595,1.9857562,52.309067,3.2213912
0.7007443,70.07443,25.00997,38.42305,43.199978,51.446884,53.706017,55.397068,1299.6448,1267.6693,1298.5641,1285.405,4.8042154,2.1119683,23.036602,21.300623,1.9865037,52.31678,3.2213216
0.70074433,70.07443,25.007652,38.393448,43.20309,51.445858,53.712044,55.410885,1299.7096,1267.6638,1298.3282,1285.0767,4.801975,2.116257,23.03664,21.298141,1.9870399,52.274414,3.221642
0.7007416,70.07416,25.00737,38.395477,43.203888,51.43788,53.720493,55.420933,1299.7346,1267.5896,1298.5375,1285.3481,4.80221,2.1138706,23.036634,21.289776,1.9890801,52.236988,3.2215223
0.7007332,70.07332,25.005978,38.361042,43.208225,51.426064,53.72867,55.427998,1300.1046,1267.8992,1298.5741,1285.4302,4.802094,2.1054518,23.036692,21.284756,1.990421,52.233044,3.2221372
0.70071566,70.07156,25.000973,38.33644,43.19595,51.418217,53.719994,55.41106,1300.5363,1268.242,1298.8892,1285.7426,4.801481,2.0949368,23.0367,21.27937,1.9886307,52.25777,3.2225342
0.70072603,70.0726,24.992388,38.298412,43.197605,51.40643,53.709095,55.397934,1300.5148,1268.278,1299.6428,1286.5573,4.800569,2.0953913,23.03677,21.277615,1.9884162,52.286762,3.2226179
0.70072436,70.07243,24.985405,38.28302,43.194195,51.393932,53.707718,55.396706,1300.3265,1268.1327,1300.123,1287.0277,4.799057,2.0963397,23.036798,21.28149,1.98849,52.290863,3.2221205
0.7007267,70.07266,24.974298,38.27322,43.19854,51.39156,53.700623,55.396297,1300.2786,1268.054,1300.5603,1287.4629,4.8007345,2.098757,23.03668,21.280672,1.9864845,52.305065,3.2213821
0.70072407,70.07241,24.964247,38.233707,43.199745,51.373474,53.699657,55.398148,1300.2196,1268.0002,1300.9658,1287.8468,4.8009295,2.1002223,23.036795,21.28194,1.9878376,52.286396,3.2208338
0.7007141,70.07141,24.952173,38.21689,43.21516,51.36695,53.69189,55.400566,1300.2202,1268.0372,1301.1342,1288.0437,4.7997336,2.107751,23.032871,21.272758,1.9859873,52.300903,3.2205236
0.700726,70.0726,24.937857,38.18177,43.205223,51.350742,53.681866,55.394688,1300.0907,1267.9478,1300.8405,1287.7367,4.7997866,2.1121318,23.034899,21.271933,1.9855254,52.281853,3.219181
0.70077306,70.07731,24.899597,38.20889,43.080257,51.35937,53.68911,55.400227,1300.1335,1268.006,1301.3412,1288.4708,4.799445,2.1074734,23.036774,21.269228,1.9856414,52.165604,3.2163856
0.7007978,70.07978,24.880495,38.19126,42.93709,51.353806,53.685028,55.399803,1300.2094,1268.1777,1301.6967,1289.0306,4.8000107,2.1023593,23.03839,21.26759,1.9841981,52.16416,3.214949
0.7007633,70.07633,24.877691,38.18438,42.894398,51.3469,53.670444,55.385345,1300.2415,1268.1818,1301.3268,1288.731,4.799594,2.1039014,23.040035,21.27362,1.9862586,52.25159,3.2148287
0.7007261,70.07261,24.882809,38.178364,42.953148,51.353493,53.665092,55.383884,1300.3448,1268.2935,1301.3651,1288.786,4.797739,2.1082242,23.040972,21.26855,1.986071,52.29382,3.2150183
0.7006964,70.06964,24.87154,38.150257,43.105297,51.349957,53.665565,55.389652,1300.276,1268.18,1301.2717,1288.7174,4.798437,2.1052337,23.042034,21.2688,1.9845439,52.312023,3.2162979
0.70066226,70.06622,24.873268,38.115105,43.338028,51.34212,53.66609,55.39135,1300.3177,1268.1884,1301.6064,1289.1483,4.7969704,2.1090477,23.042664,21.268785,1.9843891,52.369045,3.2188745
0.7006255,70.062546,24.88615,38.08187,43.616856,51.33894,53.684586,55.404823,1300.3334,1268.028,1301.179,1288.6666,4.797457,2.1133935,23.043041,21.263657,1.9868026,52.34401,3.2218075
0.70057225,70.05722,24.912323,38.064068,43.944805,51.33442,53.694168,55.41402,1300.2292,1267.7615,1301.5299,1289.0576,4.798037,2.1103892,23.043346,21.263382,1.9914551,52.41746,3.225175
0.70051676,70.051674,24.942863,38.03002,44.29752,51.338898,53.71422,55.431004,1300.5416,1267.9192,1301.3689,1288.8295,4.797372,2.1161656,23.043589,21.269026,1.9939735,52.45771,3.228664
0.70046484,70.04648,24.970196,37.977272,44.663456,51.319786,53.709167,55.43048,1300.6208,1267.8679,1300.2539,1287.6603,4.796468,2.1155639,23.043306,21.270344,1.9916348,52.466515,3.2313495
0.7004179,70.04179,25.000143,37.95736,45.04559,51.325302,53.722706,55.44322,1300.5148,1267.5448,1299.8317,1287.2797,4.7954454,2.1134727,23.04297,21.271965,1.9935496,52.52212,3.234429
0.7003695,70.03695,25.031185,37.952866,45.39581,51.31018,53.72014,55.43639,1300.5521,1267.4835,1300.1935,1287.7766,4.7965455,2.108336,23.04248,21.27225,1.9966806,52.578075,3.23728
0.7003186,70.03186,25.062536,37.90102,45.761307,51.308712,53.71554,55.430344,1300.3833,1267.2716,1300.5297,1288.0225,4.796398,2.1037161,23.041658,21.27452,1.9971572,52.64416,3.2395499
0.70027834,70.02783,25.094301,37.88708,46.077217,51.305275,53.71365,55.42576,1300.3438,1267.2449,1301.0212,1288.4236,4.7947803,2.1020143,23.040617,21.279606,1.9981393,52.662827,3.24088
0.7002559,70.02559,25.1234,37.871033,46.3649,51.293053,53.70973,55.421574,1300.0894,1266.9308,1301.062,1288.5162,4.793903,2.1016004,23.039356,21.27998,2.0002959,52.64919,3.2414923
0.700233,70.0233,25.149187,37.88541,46.61146,51.30278,53.7454,55.454548,1300.0358,1266.8469,1300.7737,1288.1294,4.7944436,2.1023855,23.037697,21.27928,2.0051405,52.59654,3.2415838
0.7002248,70.022484,25.169773,37.916836,46.7966,51.298336,53.72897,55.435085,1299.8518,1266.7314,1300.5538,1287.9149,4.794818,2.1028695,23.035923,21.28142,2.0078287,52.675312,3.2401638
0.7002098,70.02098,25.175297,37.916107,46.903866,51.294807,53.724697,55.426582,1299.8353,1266.74,1299.8934,1287.201,4.794858,2.1049726,23.033924,21.28327,2.014484,52.672577,3.2385755
0.7002203,70.022026,25.169825,37.93281,46.91686,51.299477,53.71557,55.419937,1299.7549,1266.6499,1299.1747,1286.3832,4.7950087,2.1070516,23.0317,21.279854,2.0169327,52.660053,3.2361743
0.70023674,70.023674,25.178732,37.94769,46.823193,51.313797,53.712196,55.409637,1299.5391,1266.5269,1298.8546,1286.0093,4.7967515,2.1061442,23.035858,21.28244,2.0215685,52.61942,3.232713
0.70025134,70.02514,25.183987,37.9825,46.64013,51.321373,53.70791,55.397934,1299.2773,1266.3494,1299.0039,1286.2335,4.7973056,2.101141,23.035715,21.282013,2.0266094,52.56942,3.2286777
0.7002394,70.02394,25.191053,37.963047,46.5297,51.302227,53.68948,55.383568,1299.3099,1266.3535,1299.1862,1286.4304,4.7978926,2.1036103,23.03576,21.283089,2.0321832,52.644432,3.2272782
0.70018077,70.01808,25.22709,38.00107,46.521637,51.31843,53.69278,55.376163,1299.5165,1266.6041,1298.7972,1285.9435,4.798068,2.1044466,23.035818,21.285606,2.0415745,52.6898,3.2264938
0.7001673,70.01673,25.234629,37.996346,46.523445,51.33475,53.690716,55.376057,1299.4445,1266.625,1299.05,1286.188,4.7979636,2.105827,23.035818,21.282671,2.0429966,52.68947,3.2258976
0.7001656,70.01656,25.247713,38.003963,46.53227,51.333267,53.701168,55.385227,1299.7251,1266.8342,1299.245,1286.3447,4.799495,2.107016,23.036028,21.287073,2.0444133,52.634544,3.2259657
0.7001613,70.01613,25.277584,38.01867,46.533985,51.339718,53.705654,55.390396,1299.705,1266.8241,1299.3121,1286.3977,4.798048,2.1095452,23.03591,21.286306,2.0457857,52.573154,3.2260764
0.70016176,70.016174,25.303253,38.07213,46.54558,51.34699,53.707237,55.39462,1299.6901,1266.7509,1299.0436,1286.1663,4.797921,2.110964,23.035805,21.280258,2.0522072,52.57562,3.2260683
0.7001793,70.01793,25.350256,38.090576,46.55707,51.341797,53.70191,55.39698,1299.9266,1266.9855,1299.0726,1286.2502,4.7973156,2.1111295,23.035774,21.281483,2.054987,52.63394,3.2263634
0.70022106,70.02211,25.329462,38.079212,46.565617,51.336723,53.717533,55.403812,1300.1127,1267.1703,1298.8344,1286.0024,4.7968616,2.1157935,23.035925,21.285717,2.0519333,52.61667,3.2261908
0.7002388,70.02388,25.325262,38.11897,46.575714,51.33087,53.709568,55.414307,1299.7662,1266.8038,1298.7076,1285.8243,4.79618,2.1161916,23.035894,21.286123,2.0503778,52.532635,3.225963
0.7002627,70.026276,25.30453,38.172443,46.570503,51.33999,53.708237,55.42729,1299.3745,1266.4658,1298.9325,1286.0634,4.795451,2.117138,23.035969,21.285395,2.0562043,52.567104,3.2254682
0.70027953,70.027954,25.307217,38.20502,46.572823,51.33677,53.698566,55.429916,1299.3922,1266.553,1299.1992,1286.4421,4.7934833,2.1162076,23.036037,21.279642,2.0578647,52.556843,3.2246683
0.7002953,70.02953,25.29643,38.217247,46.58533,51.3348,53.693935,55.435886,1299.0243,1266.1614,1299.2367,1286.4417,4.793009,2.1161828,23.0361,21.278854,2.0461988,52.54353,3.2234597
0.7003307,70.033066,25.28526,38.231014,46.569088,51.337467,53.701874,55.451843,1299.3323,1266.4562,1299.6892,1286.9287,4.7922935,2.1170976,23.036045,21.282597,2.0393038,52.45856,3.2223845
0.7003611,70.03611,25.277594,38.22167,46.56006,51.33825,53.707523,55.459713,1299.1428,1266.2842,1299.5834,1286.8359,4.793429,2.1176786,23.036156,21.281145,2.0371146,52.458405,3.2209284
0.7003928,70.039276,25.27303,38.239822,46.555748,51.351315,53.724934,55.472652,1299.3141,1266.543,1299.6864,1286.9279,4.794852,2.1194582,23.036253,21.287628,2.031337,52.468464,3.2199664
0.70042187,70.04219,25.270979,38.240814,46.536755,51.35085,53.70776,55.44284,1299.502,1266.7968,1299.7552,1287.0446,4.7952337,2.1195548,23.036339,21.281996,2.0322514,52.531372,3.2186606
0.70044816,70.044815,25.269627,38.21012,46.537636,51.369896,53.722652,55.449852,1299.4486,1266.7284,1299.8041,1287.0085,4.7955093,2.120813,23.03641,21.280138,2.0362341,52.58972,3.217594
0.7004732,70.04732,25.288126,38.234688,46.524902,51.38855,53.7297,55.44458,1299.6174,1266.8759,1299.3379,1286.435,4.7959986,2.1212485,23.036469,21.271166,2.0369654,52.64898,3.2168107
0.7004713,70.047134,25.334917,38.265476,46.490856,51.41475,53.74804,55.446503,1299.641,1266.963,1299.592,1286.6532,4.7952724,2.1201253,23.036404,21.277788,2.0445302,52.642006,3.2164738
0.7004848,70.04848,25.358929,38.290283,46.478764,51.415306,53.751633,55.43774,1299.6445,1267.0223,1299.9272,1287.1295,4.796353,2.1186738,23.036318,21.277693,2.0491748,52.709965,3.215898
0.70049727,70.04973,25.367275,38.254612,46.456116,51.420525,53.76352,55.438442,1299.7524,1267.1403,1299.7952,1287.0924,4.7960467,2.1168108,23.036497,21.274519,2.0573056,52.74054,3.2158437
0.7004753,70.04753,25.434301,38.286453,46.435555,51.454903,53.7808,55.44053,1299.7958,1267.2666,1299.797,1287.1401,4.797011,2.1140952,23.036379,21.284903,2.0602555,52.774193,3.2158282
0.7004833,70.04833,25.47125,38.314293,46.4291,51.461166,53.78336,55.447037,1299.8514,1267.2874,1299.716,1287.1989,4.797898,2.114052,23.0365,21.280806,2.0548458,52.773067,3.215955
0.70049804,70.049805,25.493435,38.350006,46.41211,51.44364,53.786896,55.44867,1300.2662,1267.6385,1299.7448,1287.1864,4.7985673,2.1134782,23.036415,21.2816,2.0514724,52.72616,3.2164345
0.70051175,70.05118,25.512136,38.323364,46.415314,51.432766,53.778908,55.443214,1300.4518,1267.778,1299.8062,1287.2968,4.7990127,2.1136875,23.032377,21.280815,2.055201,52.773354,3.216725
0.70053583,70.05358,25.529415,38.315014,46.43118,51.413914,53.765297,55.431084,1300.7794,1268.1006,1299.7458,1287.2444,4.799645,2.1121235,23.034567,21.275517,2.058164,52.84537,3.2169588
0.70056,70.05599,25.535105,38.289894,46.44544,51.39654,53.757294,55.42917,1300.9867,1268.2792,1299.5984,1287.112,4.799798,2.111038,23.036665,21.281086,2.0525298,52.837463,3.2168798
0.70057124,70.05712,25.477465,38.247185,46.474365,51.37175,53.75129,55.430454,1301.0419,1268.3248,1299.6895,1287.2736,4.7998734,2.110899,23.038567,21.287462,2.047462,52.79998,3.2165174
